,ResponseId,Q409,eBMRQ_total,BMRQ_emotion,BMRQ_sensorimotor,BMRQ_moodreg,BMRQ_musicseek,BMRQ_socialreward,BMRQ_absorption,Gold_total,Gold_activeengagement,Gold_perceptualabilities,Gold_musicaltraining,Gold_singingabilities,Gold_emotion,Gold_musicalsophistication,AIMS_total,PASS_total,PASS_sex,PASS_eating,PASS_touch,PASS_feeling,PASS_sound,PASS_vision,PASS_movement,PASS_temperature,PASS_general,PASS_smell,PASS_noaud,name,value,stim,rating,pre_post,stim_type
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X47_Q397,7,47,liking,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X48_Q397,6,48,liking,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X1_Q454,7,1,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X2_Q454,6,2,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X3_Q454,3,3,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X4_Q454,7,4,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X5_Q454,8,5,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X6_Q454,7,6,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X7_Q454,4,7,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X8_Q454,7,8,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X9_Q454,7,9,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X10_Q454,2,10,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X11_Q454,6,11,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X12_Q454,3,12,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X13_Q454,1,13,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X14_Q454,3,14,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X15_Q454,6,15,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X16_Q454,3,16,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X17_Q454,2,17,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X18_Q454,1,18,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X19_Q454,1,19,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X20_Q454,6,20,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X21_Q454,7,21,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X22_Q454,7,22,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X23_Q454,7,23,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X24_Q454,6,24,liking,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X25_Q454,6,25,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X26_Q454,7,26,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X27_Q454,7,27,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X28_Q454,7,28,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X29_Q454,6,29,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X30_Q454,3,30,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X31_Q454,4,31,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X32_Q454,6,32,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X33_Q454,7,33,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X34_Q454,3,34,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X35_Q454,4,35,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X36_Q454,4,36,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X37_Q454,1,37,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X38_Q454,1,38,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X39_Q454,2,39,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X40_Q454,2,40,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X41_Q454,2,41,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X42_Q454,4,42,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X43_Q454,2,43,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X44_Q454,4,44,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X45_Q454,2,45,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X46_Q454,3,46,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X47_Q454,6,47,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X48_Q454,6,48,liking,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X1_Q402,7,1,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X2_Q402,7,2,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X3_Q402,2,3,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X4_Q402,3,4,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X5_Q402,1,5,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X6_Q402,2,6,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X7_Q402,2,7,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X8_Q402,3,8,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X9_Q402,3,9,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X10_Q402,1,10,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X11_Q402,4,11,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X12_Q402,2,12,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X13_Q402,1,13,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X14_Q402,1,14,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X15_Q402,1,15,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X16_Q402,1,16,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X17_Q402,2,17,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X18_Q402,6,18,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X19_Q402,3,19,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X20_Q402,2,20,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X21_Q402,2,21,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X22_Q402,1,22,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X23_Q402,2,23,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X24_Q402,1,24,speech,pre,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X25_Q402,1,25,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X26_Q402,1,26,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X27_Q402,2,27,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X28_Q402,1,28,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X29_Q402,1,29,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X30_Q402,1,30,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X31_Q402,2,31,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X32_Q402,1,32,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X33_Q402,1,33,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X34_Q402,1,34,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X35_Q402,1,35,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X36_Q402,3,36,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X37_Q402,1,37,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X38_Q402,1,38,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X39_Q402,1,39,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X40_Q402,1,40,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X41_Q402,1,41,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X42_Q402,1,42,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X43_Q402,1,43,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X44_Q402,2,44,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X45_Q402,1,45,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X46_Q402,1,46,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X47_Q402,1,47,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X48_Q402,2,48,speech,pre,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X1_Q406,10,1,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X2_Q406,10,2,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X3_Q406,8,3,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X4_Q406,9,4,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X5_Q406,8,5,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X6_Q406,6,6,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X7_Q406,6,7,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X8_Q406,9,8,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X9_Q406,7,9,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X10_Q406,3,10,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X11_Q406,9,11,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X12_Q406,6,12,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X13_Q406,2,13,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X14_Q406,2,14,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X15_Q406,8,15,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X16_Q406,1,16,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X17_Q406,4,17,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X18_Q406,10,18,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X19_Q406,7,19,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X20_Q406,8,20,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X21_Q406,6,21,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X22_Q406,3,22,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X23_Q406,7,23,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X24_Q406,7,24,speech,post,illusion
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X25_Q406,1,25,speech,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X26_Q406,6,26,speech,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X27_Q406,4,27,speech,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X28_Q406,1,28,speech,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X29_Q406,4,29,speech,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X30_Q406,3,30,speech,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X31_Q406,1,31,speech,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X32_Q406,2,32,speech,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X33_Q406,2,33,speech,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X34_Q406,2,34,speech,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X35_Q406,2,35,speech,post,control
1,11363909,Yanny,51,5,12,14,9,5,6,1.2703,1.2222,2.3333,0.66667,0.71429,1,0.72222,45,26,1,2,7,0,5,5,3,1,0,1,21,X36_Q406,4,36,speech,post,control
